"from","to","weight"
"Putamen_L_t_0","SupraMarginal_L_t_0",52
"Putamen_R_t_0","SupraMarginal_L_t_0",39
"Rectus_L_t_0","SupraMarginal_L_t_0",21
"Rectus_R_t_0","SupraMarginal_L_t_0",24
"Rolandic_Oper_L_t_0","SupraMarginal_L_t_0",74
"Rolandic_Oper_R_t_0","SupraMarginal_L_t_0",38
"Scan_no_t_0","SupraMarginal_L_t_0",49
"Supp_Motor_Area_L_t_0","SupraMarginal_L_t_0",27
"Supp_Motor_Area_R_t_0","SupraMarginal_L_t_0",13
"SupraMarginal_L_t_1","SupraMarginal_L_t_0",100
"SupraMarginal_R_t_0","SupraMarginal_L_t_0",50
"Temporal_Inf_L_t_0","SupraMarginal_L_t_0",18
"Temporal_Inf_R_t_0","SupraMarginal_L_t_0",17
"Temporal_Mid_L_t_0","SupraMarginal_L_t_0",28
"Temporal_Mid_L_t_1","SupraMarginal_L_t_0",2
"Temporal_Mid_R_t_0","SupraMarginal_L_t_0",37
"Temporal_Pole_Mid_L_t_0","SupraMarginal_L_t_0",40
"Temporal_Pole_Mid_R_t_0","SupraMarginal_L_t_0",24
"Temporal_Pole_Sup_L_t_0","SupraMarginal_L_t_0",44
"Temporal_Pole_Sup_R_t_0","SupraMarginal_L_t_0",32
"Temporal_Sup_L_t_0","SupraMarginal_L_t_0",59
"Temporal_Sup_R_t_0","SupraMarginal_L_t_0",42
"Thalamus_L_t_0","SupraMarginal_L_t_0",48
"Thalamus_L_t_1","SupraMarginal_L_t_0",1
"Thalamus_R_t_0","SupraMarginal_L_t_0",32
"Vermis_1_2_t_0","SupraMarginal_L_t_0",20
"Vermis_10_t_0","SupraMarginal_L_t_0",12
"Vermis_10_t_1","SupraMarginal_L_t_0",1
"Vermis_3_t_0","SupraMarginal_L_t_0",27
"Vermis_4_5_t_0","SupraMarginal_L_t_0",29
"Vermis_6_t_0","SupraMarginal_L_t_0",20
"Vermis_7_t_0","SupraMarginal_L_t_0",19
"Vermis_8_t_0","SupraMarginal_L_t_0",25
"Vermis_9_t_0","SupraMarginal_L_t_0",37
"Amygdala_L_t_1","SupraMarginal_L_t_1",30
"Amygdala_R_t_1","SupraMarginal_L_t_1",35
"Angular_L_t_1","SupraMarginal_L_t_1",59
"Angular_R_t_1","SupraMarginal_L_t_1",42
"Calcarine_L_t_1","SupraMarginal_L_t_1",36
"Calcarine_R_t_1","SupraMarginal_L_t_1",41
"Caudate_L_t_1","SupraMarginal_L_t_1",54
"Caudate_R_t_1","SupraMarginal_L_t_1",37
"Cerebelum_10_L_t_1","SupraMarginal_L_t_1",36
"Cerebelum_10_R_t_1","SupraMarginal_L_t_1",31
"Cerebelum_3_L_t_1","SupraMarginal_L_t_1",34
"Cerebelum_3_R_t_1","SupraMarginal_L_t_1",43
"Cerebelum_4_5_L_t_1","SupraMarginal_L_t_1",45
"Cerebelum_4_5_R_t_1","SupraMarginal_L_t_1",32
"Cerebelum_6_L_t_1","SupraMarginal_L_t_1",26
"Cerebelum_6_R_t_1","SupraMarginal_L_t_1",32
"Cerebelum_7b_L_t_1","SupraMarginal_L_t_1",33
"Cerebelum_7b_R_t_1","SupraMarginal_L_t_1",24
"Cerebelum_8_L_t_1","SupraMarginal_L_t_1",33
"Cerebelum_8_R_t_1","SupraMarginal_L_t_1",43
"Cerebelum_9_L_t_1","SupraMarginal_L_t_1",44
"Cerebelum_9_R_t_1","SupraMarginal_L_t_1",33
"Cerebelum_Crus1_L_t_1","SupraMarginal_L_t_1",30
"Cerebelum_Crus1_R_t_1","SupraMarginal_L_t_1",32
"Cerebelum_Crus2_L_t_1","SupraMarginal_L_t_1",18
"Cerebelum_Crus2_R_t_1","SupraMarginal_L_t_1",22
"Cingulum_Ant_L_t_1","SupraMarginal_L_t_1",48
"Cingulum_Ant_R_t_1","SupraMarginal_L_t_1",36
"Cingulum_Mid_L_t_1","SupraMarginal_L_t_1",59
"Cingulum_Mid_R_t_1","SupraMarginal_L_t_1",52
"Cingulum_Post_L_t_1","SupraMarginal_L_t_1",38
"Cingulum_Post_R_t_1","SupraMarginal_L_t_1",26
"Cuneus_L_t_1","SupraMarginal_L_t_1",30
"Cuneus_R_t_1","SupraMarginal_L_t_1",28
"DVARS_t_1","SupraMarginal_L_t_1",25
"Frontal_Inf_Oper_L_t_1","SupraMarginal_L_t_1",57
"Frontal_Inf_Oper_R_t_1","SupraMarginal_L_t_1",30
"Frontal_Inf_Orb_L_t_1","SupraMarginal_L_t_1",44
"Frontal_Inf_Orb_R_t_1","SupraMarginal_L_t_1",46
"Frontal_Inf_Tri_L_t_1","SupraMarginal_L_t_1",49
"Frontal_Inf_Tri_R_t_1","SupraMarginal_L_t_1",26
"Frontal_Med_Orb_L_t_1","SupraMarginal_L_t_1",25
"Frontal_Med_Orb_R_t_1","SupraMarginal_L_t_1",26
"Frontal_Mid_L_t_1","SupraMarginal_L_t_1",34
"Frontal_Mid_Orb_L_t_1","SupraMarginal_L_t_1",36
"Frontal_Mid_Orb_R_t_1","SupraMarginal_L_t_1",29
"Frontal_Mid_R_t_1","SupraMarginal_L_t_1",26
"Frontal_Sup_L_t_1","SupraMarginal_L_t_1",38
"Frontal_Sup_Medial_L_t_1","SupraMarginal_L_t_1",25
"Frontal_Sup_Medial_R_t_1","SupraMarginal_L_t_1",33
"Frontal_Sup_Orb_L_t_1","SupraMarginal_L_t_1",27
"Frontal_Sup_Orb_R_t_1","SupraMarginal_L_t_1",29
"Frontal_Sup_R_t_1","SupraMarginal_L_t_1",29
"Fusiform_L_t_1","SupraMarginal_L_t_1",15
"Fusiform_R_t_1","SupraMarginal_L_t_1",33
"Heschl_L_t_1","SupraMarginal_L_t_1",46
"Heschl_R_t_1","SupraMarginal_L_t_1",36
"Hippocampus_L_t_1","SupraMarginal_L_t_1",27
"Hippocampus_R_t_1","SupraMarginal_L_t_1",26
"Insula_L_t_1","SupraMarginal_L_t_1",59
"Insula_R_t_1","SupraMarginal_L_t_1",34
"Lingual_L_t_1","SupraMarginal_L_t_1",39
"Lingual_R_t_1","SupraMarginal_L_t_1",36
"Occipital_Inf_L_t_1","SupraMarginal_L_t_1",29
"Occipital_Inf_R_t_1","SupraMarginal_L_t_1",28
"Occipital_Mid_L_t_1","SupraMarginal_L_t_1",42
"Occipital_Mid_R_t_1","SupraMarginal_L_t_1",28
"Occipital_Sup_L_t_1","SupraMarginal_L_t_1",28
"Occipital_Sup_R_t_1","SupraMarginal_L_t_1",28
"Olfactory_L_t_1","SupraMarginal_L_t_1",32
"Olfactory_R_t_1","SupraMarginal_L_t_1",25
"Pallidum_L_t_1","SupraMarginal_L_t_1",48
"Pallidum_R_t_1","SupraMarginal_L_t_1",26
"Paracentral_Lobule_L_t_1","SupraMarginal_L_t_1",20
"Paracentral_Lobule_R_t_1","SupraMarginal_L_t_1",14
"ParaHippocampal_L_t_1","SupraMarginal_L_t_1",42
"ParaHippocampal_R_t_1","SupraMarginal_L_t_1",38
"Parietal_Inf_L_t_1","SupraMarginal_L_t_1",60
"Parietal_Inf_R_t_1","SupraMarginal_L_t_1",37
"Parietal_Sup_L_t_1","SupraMarginal_L_t_1",38
"Parietal_Sup_R_t_1","SupraMarginal_L_t_1",19
"Postcentral_L_t_1","SupraMarginal_L_t_1",53
"Postcentral_R_t_1","SupraMarginal_L_t_1",29
"Precentral_L_t_1","SupraMarginal_L_t_1",31
"Precentral_R_t_1","SupraMarginal_L_t_1",27
"Precuneus_L_t_1","SupraMarginal_L_t_1",32
"Precuneus_R_t_1","SupraMarginal_L_t_1",23
"Putamen_L_t_1","SupraMarginal_L_t_1",52
"Putamen_R_t_1","SupraMarginal_L_t_1",39
"Rectus_L_t_1","SupraMarginal_L_t_1",21
"Rectus_R_t_1","SupraMarginal_L_t_1",24
"Rolandic_Oper_L_t_1","SupraMarginal_L_t_1",74
"Rolandic_Oper_R_t_1","SupraMarginal_L_t_1",38
"Scan_no_t_1","SupraMarginal_L_t_1",49
"Supp_Motor_Area_L_t_1","SupraMarginal_L_t_1",27
"Supp_Motor_Area_R_t_1","SupraMarginal_L_t_1",13
"SupraMarginal_R_t_1","SupraMarginal_L_t_1",50
"Temporal_Inf_L_t_1","SupraMarginal_L_t_1",18
"Temporal_Inf_R_t_1","SupraMarginal_L_t_1",17
"Temporal_Mid_L_t_1","SupraMarginal_L_t_1",28
"Temporal_Mid_R_t_1","SupraMarginal_L_t_1",37
"Temporal_Pole_Mid_L_t_1","SupraMarginal_L_t_1",40
"Temporal_Pole_Mid_R_t_1","SupraMarginal_L_t_1",24
"Temporal_Pole_Sup_L_t_1","SupraMarginal_L_t_1",44
"Temporal_Pole_Sup_R_t_1","SupraMarginal_L_t_1",32
"Temporal_Sup_L_t_1","SupraMarginal_L_t_1",59
"Temporal_Sup_R_t_1","SupraMarginal_L_t_1",42
"Thalamus_L_t_1","SupraMarginal_L_t_1",48
"Thalamus_R_t_1","SupraMarginal_L_t_1",32
"Vermis_1_2_t_1","SupraMarginal_L_t_1",20
"Vermis_10_t_1","SupraMarginal_L_t_1",12
"Vermis_3_t_1","SupraMarginal_L_t_1",27
"Vermis_4_5_t_1","SupraMarginal_L_t_1",29
"Vermis_6_t_1","SupraMarginal_L_t_1",20
"Vermis_7_t_1","SupraMarginal_L_t_1",19
"Vermis_8_t_1","SupraMarginal_L_t_1",25
"Vermis_9_t_1","SupraMarginal_L_t_1",37
"Amygdala_L_t_0","SupraMarginal_R_t_0",27
"Amygdala_R_t_0","SupraMarginal_R_t_0",18
"Amygdala_R_t_1","SupraMarginal_R_t_0",1
"Angular_L_t_0","SupraMarginal_R_t_0",51
"Angular_R_t_0","SupraMarginal_R_t_0",34
"Angular_R_t_1","SupraMarginal_R_t_0",1
"Calcarine_L_t_0","SupraMarginal_R_t_0",47
"Calcarine_L_t_1","SupraMarginal_R_t_0",1
"Calcarine_R_t_0","SupraMarginal_R_t_0",59
"Caudate_L_t_0","SupraMarginal_R_t_0",41
"Caudate_L_t_1","SupraMarginal_R_t_0",1
"Caudate_R_t_0","SupraMarginal_R_t_0",27
"Caudate_R_t_1","SupraMarginal_R_t_0",3
"Cerebelum_10_L_t_0","SupraMarginal_R_t_0",34
"Cerebelum_10_L_t_1","SupraMarginal_R_t_0",1
"Cerebelum_10_R_t_0","SupraMarginal_R_t_0",28
"Cerebelum_3_L_t_0","SupraMarginal_R_t_0",38
"Cerebelum_3_R_t_0","SupraMarginal_R_t_0",41
"Cerebelum_4_5_L_t_0","SupraMarginal_R_t_0",47
"Cerebelum_4_5_R_t_0","SupraMarginal_R_t_0",41
"Cerebelum_4_5_R_t_1","SupraMarginal_R_t_0",1
"Cerebelum_6_L_t_0","SupraMarginal_R_t_0",28
"Cerebelum_6_R_t_0","SupraMarginal_R_t_0",32
"Cerebelum_7b_L_t_0","SupraMarginal_R_t_0",32
"Cerebelum_7b_R_t_0","SupraMarginal_R_t_0",24
"Cerebelum_8_L_t_0","SupraMarginal_R_t_0",25
"Cerebelum_8_R_t_0","SupraMarginal_R_t_0",27
"Cerebelum_9_L_t_0","SupraMarginal_R_t_0",52
"Cerebelum_9_R_t_0","SupraMarginal_R_t_0",37
"Cerebelum_Crus1_L_t_0","SupraMarginal_R_t_0",23
"Cerebelum_Crus1_R_t_0","SupraMarginal_R_t_0",29
"Cerebelum_Crus1_R_t_1","SupraMarginal_R_t_0",1
"Cerebelum_Crus2_L_t_0","SupraMarginal_R_t_0",17
"Cerebelum_Crus2_L_t_1","SupraMarginal_R_t_0",1
"Cerebelum_Crus2_R_t_0","SupraMarginal_R_t_0",20
"Cerebelum_Crus2_R_t_1","SupraMarginal_R_t_0",1
"Cingulum_Ant_L_t_0","SupraMarginal_R_t_0",48
"Cingulum_Ant_R_t_0","SupraMarginal_R_t_0",38
"Cingulum_Mid_L_t_0","SupraMarginal_R_t_0",69
"Cingulum_Mid_R_t_0","SupraMarginal_R_t_0",69
"Cingulum_Post_L_t_0","SupraMarginal_R_t_0",44
"Cingulum_Post_R_t_0","SupraMarginal_R_t_0",27
"Cuneus_L_t_0","SupraMarginal_R_t_0",46
"Cuneus_R_t_0","SupraMarginal_R_t_0",41
"DVARS_t_0","SupraMarginal_R_t_0",28
"DVARS_t_1","SupraMarginal_R_t_0",59
"Frontal_Inf_Oper_L_t_0","SupraMarginal_R_t_0",57
"Frontal_Inf_Oper_R_t_0","SupraMarginal_R_t_0",25
"Frontal_Inf_Orb_L_t_0","SupraMarginal_R_t_0",41
"Frontal_Inf_Orb_R_t_0","SupraMarginal_R_t_0",42
"Frontal_Inf_Tri_L_t_0","SupraMarginal_R_t_0",52
"Frontal_Inf_Tri_L_t_1","SupraMarginal_R_t_0",1
"Frontal_Inf_Tri_R_t_0","SupraMarginal_R_t_0",14
"Frontal_Med_Orb_L_t_0","SupraMarginal_R_t_0",22
"Frontal_Med_Orb_R_t_0","SupraMarginal_R_t_0",18
"Frontal_Mid_L_t_0","SupraMarginal_R_t_0",39
"Frontal_Mid_Orb_L_t_0","SupraMarginal_R_t_0",31
"Frontal_Mid_Orb_L_t_1","SupraMarginal_R_t_0",2
"Frontal_Mid_Orb_R_t_0","SupraMarginal_R_t_0",31
"Frontal_Mid_R_t_0","SupraMarginal_R_t_0",18
"Frontal_Sup_L_t_0","SupraMarginal_R_t_0",26
"Frontal_Sup_Medial_L_t_0","SupraMarginal_R_t_0",25
"Frontal_Sup_Medial_R_t_0","SupraMarginal_R_t_0",23
"Frontal_Sup_Orb_L_t_0","SupraMarginal_R_t_0",28
"Frontal_Sup_Orb_R_t_0","SupraMarginal_R_t_0",20
"Frontal_Sup_R_t_0","SupraMarginal_R_t_0",8
"Fusiform_L_t_0","SupraMarginal_R_t_0",11
"Fusiform_R_t_0","SupraMarginal_R_t_0",45
"Heschl_L_t_0","SupraMarginal_R_t_0",54
"Heschl_L_t_1","SupraMarginal_R_t_0",1
"Heschl_R_t_0","SupraMarginal_R_t_0",19
"Heschl_R_t_1","SupraMarginal_R_t_0",1
"Hippocampus_L_t_0","SupraMarginal_R_t_0",26
"Hippocampus_L_t_1","SupraMarginal_R_t_0",3
"Hippocampus_R_t_0","SupraMarginal_R_t_0",21
"Hippocampus_R_t_1","SupraMarginal_R_t_0",1
"Insula_L_t_0","SupraMarginal_R_t_0",63
"Insula_R_t_0","SupraMarginal_R_t_0",62
"Insula_R_t_1","SupraMarginal_R_t_0",3
"Lingual_L_t_0","SupraMarginal_R_t_0",38
"Lingual_L_t_1","SupraMarginal_R_t_0",1
"Lingual_R_t_0","SupraMarginal_R_t_0",45
"Occipital_Inf_L_t_0","SupraMarginal_R_t_0",27
"Occipital_Inf_R_t_0","SupraMarginal_R_t_0",35
"Occipital_Mid_L_t_0","SupraMarginal_R_t_0",42
"Occipital_Mid_L_t_1","SupraMarginal_R_t_0",1
"Occipital_Mid_R_t_0","SupraMarginal_R_t_0",39
"Occipital_Sup_L_t_0","SupraMarginal_R_t_0",28
"Occipital_Sup_R_t_0","SupraMarginal_R_t_0",33
"Olfactory_L_t_0","SupraMarginal_R_t_0",31
"Olfactory_R_t_0","SupraMarginal_R_t_0",24
"Pallidum_L_t_0","SupraMarginal_R_t_0",37
"Pallidum_R_t_0","SupraMarginal_R_t_0",21
"Paracentral_Lobule_L_t_0","SupraMarginal_R_t_0",20
"Paracentral_Lobule_R_t_0","SupraMarginal_R_t_0",15
"ParaHippocampal_L_t_0","SupraMarginal_R_t_0",33
"ParaHippocampal_R_t_0","SupraMarginal_R_t_0",26
"Parietal_Inf_L_t_0","SupraMarginal_R_t_0",49
"Parietal_Inf_L_t_1","SupraMarginal_R_t_0",1
"Parietal_Inf_R_t_0","SupraMarginal_R_t_0",33
"Parietal_Inf_R_t_1","SupraMarginal_R_t_0",5
"Parietal_Sup_L_t_0","SupraMarginal_R_t_0",53
"Parietal_Sup_R_t_0","SupraMarginal_R_t_0",23
"Postcentral_L_t_0","SupraMarginal_R_t_0",51
"Postcentral_R_t_0","SupraMarginal_R_t_0",30
"Postcentral_R_t_1","SupraMarginal_R_t_0",1
"Precentral_L_t_0","SupraMarginal_R_t_0",27
"Precentral_R_t_0","SupraMarginal_R_t_0",11
"Precuneus_L_t_0","SupraMarginal_R_t_0",40
"Precuneus_R_t_0","SupraMarginal_R_t_0",27
"Putamen_L_t_0","SupraMarginal_R_t_0",47
"Putamen_R_t_0","SupraMarginal_R_t_0",38
"Rectus_L_t_0","SupraMarginal_R_t_0",29
"Rectus_R_t_0","SupraMarginal_R_t_0",20
"Rolandic_Oper_L_t_0","SupraMarginal_R_t_0",58
"Rolandic_Oper_R_t_0","SupraMarginal_R_t_0",62
"Rolandic_Oper_R_t_1","SupraMarginal_R_t_0",3
"Scan_no_t_0","SupraMarginal_R_t_0",14
"Supp_Motor_Area_L_t_0","SupraMarginal_R_t_0",25
"Supp_Motor_Area_R_t_0","SupraMarginal_R_t_0",13
"SupraMarginal_L_t_0","SupraMarginal_R_t_0",50
"SupraMarginal_R_t_1","SupraMarginal_R_t_0",98
"Temporal_Inf_L_t_0","SupraMarginal_R_t_0",12
"Temporal_Inf_R_t_0","SupraMarginal_R_t_0",23
"Temporal_Mid_L_t_0","SupraMarginal_R_t_0",28
"Temporal_Mid_R_t_0","SupraMarginal_R_t_0",50
"Temporal_Pole_Mid_L_t_0","SupraMarginal_R_t_0",24
"Temporal_Pole_Mid_R_t_0","SupraMarginal_R_t_0",18
"Temporal_Pole_Sup_L_t_0","SupraMarginal_R_t_0",33
"Temporal_Pole_Sup_R_t_0","SupraMarginal_R_t_0",33
"Temporal_Sup_L_t_0","SupraMarginal_R_t_0",42
"Temporal_Sup_R_t_0","SupraMarginal_R_t_0",60
"Thalamus_L_t_0","SupraMarginal_R_t_0",41
"Thalamus_L_t_1","SupraMarginal_R_t_0",2
"Thalamus_R_t_0","SupraMarginal_R_t_0",17
"Vermis_1_2_t_0","SupraMarginal_R_t_0",15
"Vermis_1_2_t_1","SupraMarginal_R_t_0",2
"Vermis_10_t_0","SupraMarginal_R_t_0",12
"Vermis_10_t_1","SupraMarginal_R_t_0",1
"Vermis_3_t_0","SupraMarginal_R_t_0",29
"Vermis_4_5_t_0","SupraMarginal_R_t_0",26
"Vermis_6_t_0","SupraMarginal_R_t_0",28
"Vermis_7_t_0","SupraMarginal_R_t_0",23
"Vermis_8_t_0","SupraMarginal_R_t_0",27
"Vermis_9_t_0","SupraMarginal_R_t_0",31
"Amygdala_L_t_1","SupraMarginal_R_t_1",27
"Amygdala_R_t_1","SupraMarginal_R_t_1",18
"Angular_L_t_1","SupraMarginal_R_t_1",51
"Angular_R_t_1","SupraMarginal_R_t_1",34
"Calcarine_L_t_1","SupraMarginal_R_t_1",47
"Calcarine_R_t_1","SupraMarginal_R_t_1",59
"Caudate_L_t_1","SupraMarginal_R_t_1",41
"Caudate_R_t_1","SupraMarginal_R_t_1",27
"Cerebelum_10_L_t_1","SupraMarginal_R_t_1",34
"Cerebelum_10_R_t_1","SupraMarginal_R_t_1",28
"Cerebelum_3_L_t_1","SupraMarginal_R_t_1",38
"Cerebelum_3_R_t_1","SupraMarginal_R_t_1",41
"Cerebelum_4_5_L_t_1","SupraMarginal_R_t_1",47
"Cerebelum_4_5_R_t_1","SupraMarginal_R_t_1",41
"Cerebelum_6_L_t_1","SupraMarginal_R_t_1",28
"Cerebelum_6_R_t_1","SupraMarginal_R_t_1",32
"Cerebelum_7b_L_t_1","SupraMarginal_R_t_1",32
"Cerebelum_7b_R_t_1","SupraMarginal_R_t_1",24
"Cerebelum_8_L_t_1","SupraMarginal_R_t_1",25
"Cerebelum_8_R_t_1","SupraMarginal_R_t_1",27
"Cerebelum_9_L_t_1","SupraMarginal_R_t_1",52
"Cerebelum_9_R_t_1","SupraMarginal_R_t_1",37
"Cerebelum_Crus1_L_t_1","SupraMarginal_R_t_1",23
"Cerebelum_Crus1_R_t_1","SupraMarginal_R_t_1",29
"Cerebelum_Crus2_L_t_1","SupraMarginal_R_t_1",17
"Cerebelum_Crus2_R_t_1","SupraMarginal_R_t_1",20
"Cingulum_Ant_L_t_1","SupraMarginal_R_t_1",48
"Cingulum_Ant_R_t_1","SupraMarginal_R_t_1",38
"Cingulum_Mid_L_t_1","SupraMarginal_R_t_1",69
"Cingulum_Mid_R_t_1","SupraMarginal_R_t_1",69
"Cingulum_Post_L_t_1","SupraMarginal_R_t_1",44
"Cingulum_Post_R_t_1","SupraMarginal_R_t_1",27
"Cuneus_L_t_1","SupraMarginal_R_t_1",46
"Cuneus_R_t_1","SupraMarginal_R_t_1",41
"DVARS_t_1","SupraMarginal_R_t_1",28
"Frontal_Inf_Oper_L_t_1","SupraMarginal_R_t_1",57
"Frontal_Inf_Oper_R_t_1","SupraMarginal_R_t_1",25
"Frontal_Inf_Orb_L_t_1","SupraMarginal_R_t_1",41
"Frontal_Inf_Orb_R_t_1","SupraMarginal_R_t_1",42
"Frontal_Inf_Tri_L_t_1","SupraMarginal_R_t_1",52
"Frontal_Inf_Tri_R_t_1","SupraMarginal_R_t_1",14
"Frontal_Med_Orb_L_t_1","SupraMarginal_R_t_1",22
"Frontal_Med_Orb_R_t_1","SupraMarginal_R_t_1",18
"Frontal_Mid_L_t_1","SupraMarginal_R_t_1",39
"Frontal_Mid_Orb_L_t_1","SupraMarginal_R_t_1",31
"Frontal_Mid_Orb_R_t_1","SupraMarginal_R_t_1",31
"Frontal_Mid_R_t_1","SupraMarginal_R_t_1",18
"Frontal_Sup_L_t_1","SupraMarginal_R_t_1",26
"Frontal_Sup_Medial_L_t_1","SupraMarginal_R_t_1",25
"Frontal_Sup_Medial_R_t_1","SupraMarginal_R_t_1",23
"Frontal_Sup_Orb_L_t_1","SupraMarginal_R_t_1",28
"Frontal_Sup_Orb_R_t_1","SupraMarginal_R_t_1",20
"Frontal_Sup_R_t_1","SupraMarginal_R_t_1",8
"Fusiform_L_t_1","SupraMarginal_R_t_1",11
"Fusiform_R_t_1","SupraMarginal_R_t_1",45
"Heschl_L_t_1","SupraMarginal_R_t_1",54
"Heschl_R_t_1","SupraMarginal_R_t_1",19
"Hippocampus_L_t_1","SupraMarginal_R_t_1",26
"Hippocampus_R_t_1","SupraMarginal_R_t_1",21
"Insula_L_t_1","SupraMarginal_R_t_1",63
"Insula_R_t_1","SupraMarginal_R_t_1",62
"Lingual_L_t_1","SupraMarginal_R_t_1",38
"Lingual_R_t_1","SupraMarginal_R_t_1",45
"Occipital_Inf_L_t_1","SupraMarginal_R_t_1",27
"Occipital_Inf_R_t_1","SupraMarginal_R_t_1",35
"Occipital_Mid_L_t_1","SupraMarginal_R_t_1",42
"Occipital_Mid_R_t_1","SupraMarginal_R_t_1",39
"Occipital_Sup_L_t_1","SupraMarginal_R_t_1",28
"Occipital_Sup_R_t_1","SupraMarginal_R_t_1",33
"Olfactory_L_t_1","SupraMarginal_R_t_1",31
"Olfactory_R_t_1","SupraMarginal_R_t_1",24
"Pallidum_L_t_1","SupraMarginal_R_t_1",37
"Pallidum_R_t_1","SupraMarginal_R_t_1",21
"Paracentral_Lobule_L_t_1","SupraMarginal_R_t_1",20
"Paracentral_Lobule_R_t_1","SupraMarginal_R_t_1",15
"ParaHippocampal_L_t_1","SupraMarginal_R_t_1",33
"ParaHippocampal_R_t_1","SupraMarginal_R_t_1",26
"Parietal_Inf_L_t_1","SupraMarginal_R_t_1",49
"Parietal_Inf_R_t_1","SupraMarginal_R_t_1",33
"Parietal_Sup_L_t_1","SupraMarginal_R_t_1",53
"Parietal_Sup_R_t_1","SupraMarginal_R_t_1",23
"Postcentral_L_t_1","SupraMarginal_R_t_1",51
"Postcentral_R_t_1","SupraMarginal_R_t_1",30
"Precentral_L_t_1","SupraMarginal_R_t_1",27
"Precentral_R_t_1","SupraMarginal_R_t_1",11
"Precuneus_L_t_1","SupraMarginal_R_t_1",40
"Precuneus_R_t_1","SupraMarginal_R_t_1",27
"Putamen_L_t_1","SupraMarginal_R_t_1",47
"Putamen_R_t_1","SupraMarginal_R_t_1",38
"Rectus_L_t_1","SupraMarginal_R_t_1",29
"Rectus_R_t_1","SupraMarginal_R_t_1",20
"Rolandic_Oper_L_t_1","SupraMarginal_R_t_1",58
"Rolandic_Oper_R_t_1","SupraMarginal_R_t_1",62
"Scan_no_t_1","SupraMarginal_R_t_1",14
"Supp_Motor_Area_L_t_1","SupraMarginal_R_t_1",25
"Supp_Motor_Area_R_t_1","SupraMarginal_R_t_1",13
"SupraMarginal_L_t_1","SupraMarginal_R_t_1",50
"Temporal_Inf_L_t_1","SupraMarginal_R_t_1",12
"Temporal_Inf_R_t_1","SupraMarginal_R_t_1",23
"Temporal_Mid_L_t_1","SupraMarginal_R_t_1",28
"Temporal_Mid_R_t_1","SupraMarginal_R_t_1",50
"Temporal_Pole_Mid_L_t_1","SupraMarginal_R_t_1",24
"Temporal_Pole_Mid_R_t_1","SupraMarginal_R_t_1",18
"Temporal_Pole_Sup_L_t_1","SupraMarginal_R_t_1",33
"Temporal_Pole_Sup_R_t_1","SupraMarginal_R_t_1",33
"Temporal_Sup_L_t_1","SupraMarginal_R_t_1",42
"Temporal_Sup_R_t_1","SupraMarginal_R_t_1",60
"Thalamus_L_t_1","SupraMarginal_R_t_1",41
"Thalamus_R_t_1","SupraMarginal_R_t_1",17
"Vermis_1_2_t_1","SupraMarginal_R_t_1",15
"Vermis_10_t_1","SupraMarginal_R_t_1",12
"Vermis_3_t_1","SupraMarginal_R_t_1",29
"Vermis_4_5_t_1","SupraMarginal_R_t_1",26
"Vermis_6_t_1","SupraMarginal_R_t_1",28
"Vermis_7_t_1","SupraMarginal_R_t_1",23
"Vermis_8_t_1","SupraMarginal_R_t_1",27
"Vermis_9_t_1","SupraMarginal_R_t_1",31
"Amygdala_L_t_0","Temporal_Inf_L_t_0",30
"Amygdala_R_t_0","Temporal_Inf_L_t_0",51
"Angular_L_t_0","Temporal_Inf_L_t_0",60
"Angular_R_t_0","Temporal_Inf_L_t_0",70
"Calcarine_L_t_0","Temporal_Inf_L_t_0",66
"Calcarine_R_t_0","Temporal_Inf_L_t_0",64
"Caudate_L_t_0","Temporal_Inf_L_t_0",72
"Caudate_R_t_0","Temporal_Inf_L_t_0",60
"Cerebelum_10_L_t_0","Temporal_Inf_L_t_0",63
"Cerebelum_10_R_t_0","Temporal_Inf_L_t_0",44
"Cerebelum_3_L_t_0","Temporal_Inf_L_t_0",50
"Cerebelum_3_R_t_0","Temporal_Inf_L_t_0",58
"Cerebelum_4_5_L_t_0","Temporal_Inf_L_t_0",81
"Cerebelum_4_5_R_t_0","Temporal_Inf_L_t_0",64
"Cerebelum_6_L_t_0","Temporal_Inf_L_t_0",63
"Cerebelum_6_R_t_0","Temporal_Inf_L_t_0",61
"Cerebelum_7b_L_t_0","Temporal_Inf_L_t_0",61
"Cerebelum_7b_R_t_0","Temporal_Inf_L_t_0",54
"Cerebelum_8_L_t_0","Temporal_Inf_L_t_0",37
"Cerebelum_8_R_t_0","Temporal_Inf_L_t_0",58
"Cerebelum_9_L_t_0","Temporal_Inf_L_t_0",80
"Cerebelum_9_R_t_0","Temporal_Inf_L_t_0",59
"Cerebelum_Crus1_L_t_0","Temporal_Inf_L_t_0",69
"Cerebelum_Crus1_R_t_0","Temporal_Inf_L_t_0",55
"Cerebelum_Crus2_L_t_0","Temporal_Inf_L_t_0",43
"Cerebelum_Crus2_R_t_0","Temporal_Inf_L_t_0",55
"Cingulum_Ant_L_t_0","Temporal_Inf_L_t_0",68
"Cingulum_Ant_R_t_0","Temporal_Inf_L_t_0",57
"Cingulum_Mid_L_t_0","Temporal_Inf_L_t_0",92
"Cingulum_Mid_R_t_0","Temporal_Inf_L_t_0",79
"Cingulum_Post_L_t_0","Temporal_Inf_L_t_0",50
"Cingulum_Post_R_t_0","Temporal_Inf_L_t_0",48
